State,Category,Region,Year,Quarter,RegisteredUsers
gujarat,districts,bharuch,2019,3,315856
gujarat,districts,banas kantha,2019,3,301373
gujarat,districts,mahesana,2019,3,286652
gujarat,districts,kachchh,2019,3,285519
gujarat,districts,valsad,2019,3,266134
gujarat,pincodes,395006,2019,3,198132
gujarat,pincodes,395010,2019,3,128538
gujarat,pincodes,394210,2019,3,111163
gujarat,pincodes,395004,2019,3,95896
gujarat,pincodes,382350,2019,3,92274
gujarat,pincodes,395003,2019,3,90925
gujarat,pincodes,382481,2019,3,73913
gujarat,pincodes,396191,2019,3,73506
gujarat,pincodes,382415,2019,3,72158
gujarat,pincodes,382345,2019,3,68940
gujarat,districts,ahmadabad,2019,4,2015947
gujarat,districts,surat,2019,4,1624077
gujarat,districts,vadodara,2019,4,700817
gujarat,districts,rajkot,2019,4,426178
gujarat,districts,gandhinagar,2019,4,408526
gujarat,districts,bharuch,2019,4,350619
gujarat,districts,banas kantha,2019,4,339582
gujarat,districts,mahesana,2019,4,316985
gujarat,districts,kachchh,2019,4,314732
gujarat,districts,valsad,2019,4,296977
gujarat,pincodes,395006,2019,4,214322
gujarat,pincodes,395010,2019,4,138999
gujarat,pincodes,394210,2019,4,123670
gujarat,pincodes,395004,2019,4,103138
gujarat,pincodes,382350,2019,4,99646
gujarat,pincodes,395003,2019,4,98804
gujarat,pincodes,396191,2019,4,81666
gujarat,pincodes,382481,2019,4,79158
gujarat,pincodes,382415,2019,4,78997
gujarat,pincodes,382345,2019,4,75408
gujarat,districts,ahmadabad,2020,1,2185983
gujarat,districts,surat,2020,1,1772703
gujarat,districts,vadodara,2020,1,763969
gujarat,districts,rajkot,2020,1,469636
gujarat,districts,gandhinagar,2020,1,445290
gujarat,districts,banas kantha,2020,1,386212
gujarat,districts,bharuch,2020,1,384819
gujarat,districts,mahesana,2020,1,349897
gujarat,districts,kachchh,2020,1,347270
gujarat,districts,valsad,2020,1,330053
gujarat,pincodes,395006,2020,1,230047
gujarat,pincodes,395010,2020,1,149506
gujarat,pincodes,394210,2020,1,137283
gujarat,pincodes,395004,2020,1,110684
gujarat,pincodes,395003,2020,1,106915
gujarat,pincodes,382350,2020,1,106647
gujarat,pincodes,396191,2020,1,90365
gujarat,pincodes,382415,2020,1,86315
gujarat,pincodes,382481,2020,1,84353
gujarat,pincodes,382345,2020,1,82048
gujarat,districts,ahmadabad,2020,2,2384154
gujarat,districts,surat,2020,2,1935894
gujarat,districts,vadodara,2020,2,830759
gujarat,districts,rajkot,2020,2,522650
gujarat,districts,gandhinagar,2020,2,488351
gujarat,districts,banas kantha,2020,2,446603
gujarat,districts,bharuch,2020,2,423017
gujarat,districts,mahesana,2020,2,389562
gujarat,districts,kachchh,2020,2,385480
gujarat,districts,valsad,2020,2,372771
gujarat,pincodes,395006,2020,2,245129
gujarat,pincodes,395010,2020,2,160784
gujarat,pincodes,394210,2020,2,153681
gujarat,pincodes,395004,2020,2,119752
gujarat,pincodes,395003,2020,2,115539
gujarat,pincodes,382350,2020,2,115202
gujarat,pincodes,396191,2020,2,100064
gujarat,pincodes,382415,2020,2,95250
gujarat,pincodes,382481,2020,2,90515
gujarat,pincodes,382345,2020,2,90259
gujarat,districts,ahmadabad,2020,3,2580178
gujarat,districts,surat,2020,3,2092712
gujarat,districts,vadodara,2020,3,901492
gujarat,districts,rajkot,2020,3,573062
gujarat,districts,gandhinagar,2020,3,529771
gujarat,districts,banas kantha,2020,3,501471
gujarat,districts,bharuch,2020,3,462292
gujarat,districts,mahesana,2020,3,427950
gujarat,districts,kachchh,2020,3,423729
gujarat,districts,valsad,2020,3,410740
gujarat,pincodes,395006,2020,3,259468
gujarat,pincodes,395010,2020,3,173062
gujarat,pincodes,394210,2020,3,167802
gujarat,pincodes,395004,2020,3,127956
gujarat,pincodes,395003,2020,3,124692
gujarat,pincodes,382350,2020,3,123709
gujarat,pincodes,396191,2020,3,109788
gujarat,pincodes,382415,2020,3,103846
gujarat,pincodes,382345,2020,3,98070
gujarat,pincodes,382481,2020,3,96759
gujarat,districts,ahmadabad,2020,4,2787991
gujarat,districts,surat,2020,4,2278232
gujarat,districts,vadodara,2020,4,980658
gujarat,districts,rajkot,2020,4,627654
gujarat,districts,gandhinagar,2020,4,572461
gujarat,districts,banas kantha,2020,4,551645
gujarat,districts,bharuch,2020,4,508005
gujarat,districts,kachchh,2020,4,466855
gujarat,districts,mahesana,2020,4,464932
gujarat,districts,valsad,2020,4,452628
gujarat,pincodes,395006,2020,4,276969
gujarat,pincodes,395010,2020,4,187103
gujarat,pincodes,394210,2020,4,184572
gujarat,pincodes,395004,2020,4,137335
gujarat,pincodes,395003,2020,4,135529
gujarat,pincodes,382350,2020,4,133012
gujarat,pincodes,396191,2020,4,121067
gujarat,pincodes,382415,2020,4,112726
gujarat,pincodes,382345,2020,4,105910
gujarat,pincodes,382481,2020,4,103359
gujarat,districts,ahmadabad,2021,1,2999575
gujarat,districts,surat,2021,1,2458596
gujarat,districts,vadodara,2021,1,1053954
gujarat,districts,rajkot,2021,1,677301
gujarat,districts,gandhinagar,2021,1,615315
gujarat,districts,banas kantha,2021,1,598384
gujarat,districts,bharuch,2021,1,548541
gujarat,districts,kachchh,2021,1,505517
gujarat,districts,mahesana,2021,1,500511
gujarat,districts,valsad,2021,1,489062
gujarat,pincodes,395006,2021,1,297048
gujarat,pincodes,395010,2021,1,201470
gujarat,pincodes,394210,2021,1,200058
gujarat,pincodes,395004,2021,1,147473
gujarat,pincodes,395003,2021,1,145856
gujarat,pincodes,382350,2021,1,142849
gujarat,pincodes,396191,2021,1,130996
gujarat,pincodes,382415,2021,1,121750
gujarat,pincodes,382345,2021,1,113956
gujarat,pincodes,385535,2021,1,110989
gujarat,districts,ahmadabad,2021,2,3209841
gujarat,districts,surat,2021,2,2633443
gujarat,districts,vadodara,2021,2,1127636
gujarat,districts,rajkot,2021,2,726817
gujarat,districts,gandhinagar,2021,2,658428
gujarat,districts,banas kantha,2021,2,645073
gujarat,districts,bharuch,2021,2,588777
gujarat,districts,kachchh,2021,2,543585
gujarat,districts,mahesana,2021,2,536645
gujarat,districts,valsad,2021,2,524614
gujarat,pincodes,395006,2021,2,317597
gujarat,pincodes,395010,2021,2,215717
gujarat,pincodes,394210,2021,2,214776
gujarat,pincodes,395004,2021,2,157608
gujarat,pincodes,395003,2021,2,156006
gujarat,pincodes,382350,2021,2,152795
gujarat,pincodes,396191,2021,2,140329
gujarat,pincodes,382415,2021,2,130437
gujarat,pincodes,382345,2021,2,121975
gujarat,pincodes,385535,2021,2,119329
gujarat,districts,ahmadabad,2021,3,3445024
gujarat,districts,surat,2021,3,2830392
gujarat,districts,vadodara,2021,3,1210266
gujarat,districts,rajkot,2021,3,782611
gujarat,districts,gandhinagar,2021,3,706654
gujarat,districts,banas kantha,2021,3,698841
gujarat,districts,bharuch,2021,3,634589
gujarat,districts,kachchh,2021,3,587589
gujarat,districts,mahesana,2021,3,578072
gujarat,districts,valsad,2021,3,565423
gujarat,pincodes,395006,2021,3,340436
gujarat,pincodes,395010,2021,3,231725
gujarat,pincodes,394210,2021,3,231353
gujarat,pincodes,395004,2021,3,168968
gujarat,pincodes,395003,2021,3,167307
gujarat,pincodes,382350,2021,3,163762
gujarat,pincodes,396191,2021,3,150868
gujarat,pincodes,382415,2021,3,140098
gujarat,pincodes,382345,2021,3,130967
gujarat,pincodes,385535,2021,3,128886
gujarat,districts,ahmadabad,2021,4,3679243
gujarat,districts,surat,2021,4,3026960
gujarat,districts,vadodara,2021,4,1292097
gujarat,districts,rajkot,2021,4,837869
gujarat,districts,gandhinagar,2021,4,754369
gujarat,districts,banas kantha,2021,4,751116
gujarat,districts,bharuch,2021,4,679705
gujarat,districts,kachchh,2021,4,630878
gujarat,districts,mahesana,2021,4,618376
gujarat,districts,valsad,2021,4,605655
gujarat,pincodes,395006,2021,4,363595
gujarat,pincodes,394210,2021,4,247983
gujarat,pincodes,395010,2021,4,247597
gujarat,pincodes,395004,2021,4,180294
gujarat,pincodes,395003,2021,4,178606
gujarat,pincodes,382350,2021,4,174821
gujarat,pincodes,396191,2021,4,161460
gujarat,pincodes,382415,2021,4,149751
gujarat,pincodes,382345,2021,4,139819
gujarat,pincodes,385535,2021,4,138286
gujarat,districts,ahmadabad,2022,1,3897869
gujarat,districts,surat,2022,1,3210535
gujarat,districts,vadodara,2022,1,1368210
gujarat,districts,rajkot,2022,1,889499
gujarat,districts,banas kantha,2022,1,802470
gujarat,districts,gandhinagar,2022,1,799301
gujarat,districts,bharuch,2022,1,722367
gujarat,districts,kachchh,2022,1,671465
gujarat,districts,mahesana,2022,1,656908
gujarat,districts,valsad,2022,1,643742
gujarat,pincodes,395006,2022,1,385040
gujarat,pincodes,394210,2022,1,263596
gujarat,pincodes,395010,2022,1,262287
gujarat,pincodes,395004,2022,1,190769
gujarat,pincodes,395003,2022,1,189101
gujarat,pincodes,382350,2022,1,185001
gujarat,pincodes,396191,2022,1,171443
gujarat,pincodes,382415,2022,1,158818
gujarat,pincodes,382345,2022,1,148068
gujarat,pincodes,385535,2022,1,147477
gujarat,districts,ahmadabad,2022,2,4105172
gujarat,districts,surat,2022,2,3385398
gujarat,districts,vadodara,2022,2,1440949
gujarat,districts,rajkot,2022,2,937863
gujarat,districts,banas kantha,2022,2,849884
gujarat,districts,gandhinagar,2022,2,841732
gujarat,districts,bharuch,2022,2,762752
gujarat,districts,kachchh,2022,2,709339
gujarat,districts,mahesana,2022,2,692794
gujarat,districts,valsad,2022,2,679340
gujarat,pincodes,395006,2022,2,405477
gujarat,pincodes,394210,2022,2,278453
gujarat,pincodes,395010,2022,2,276339
gujarat,pincodes,395004,2022,2,200828
gujarat,pincodes,395003,2022,2,199079
gujarat,pincodes,382350,2022,2,194725
gujarat,pincodes,396191,2022,2,180851
gujarat,pincodes,382415,2022,2,167419
gujarat,pincodes,385535,2022,2,156144
gujarat,pincodes,382345,2022,2,155908
gujarat,districts,ahmadabad,2022,3,4319512
gujarat,districts,surat,2022,3,3567767
gujarat,districts,vadodara,2022,3,1515556
gujarat,districts,rajkot,2022,3,986904
gujarat,districts,banas kantha,2022,3,896869
gujarat,districts,gandhinagar,2022,3,885535
gujarat,districts,bharuch,2022,3,803845
gujarat,districts,kachchh,2022,3,747079
gujarat,districts,mahesana,2022,3,729723
gujarat,districts,valsad,2022,3,716467
gujarat,pincodes,395006,2022,3,426968
gujarat,pincodes,394210,2022,3,294155
gujarat,pincodes,395010,2022,3,290935
gujarat,pincodes,395004,2022,3,211361
gujarat,pincodes,395003,2022,3,209495
gujarat,pincodes,382350,2022,3,204832
gujarat,pincodes,396191,2022,3,190805
gujarat,pincodes,382415,2022,3,176390
gujarat,pincodes,385535,2022,3,164910
gujarat,pincodes,382345,2022,3,164109
gujarat,districts,ahmadabad,2022,4,4530853
gujarat,districts,surat,2022,4,3747780
gujarat,districts,vadodara,2022,4,1587831
gujarat,districts,rajkot,2022,4,1033159
gujarat,districts,banas kantha,2022,4,939693
gujarat,districts,gandhinagar,2022,4,927585
gujarat,districts,bharuch,2022,4,842519
gujarat,districts,kachchh,2022,4,781383
gujarat,districts,mahesana,2022,4,763693
gujarat,districts,valsad,2022,4,751767
gujarat,pincodes,395006,2022,4,448463
gujarat,pincodes,394210,2022,4,309875
gujarat,pincodes,395010,2022,4,305674
gujarat,pincodes,395004,2022,4,221859
gujarat,pincodes,395003,2022,4,219947
gujarat,pincodes,382350,2022,4,214911
gujarat,pincodes,396191,2022,4,200547
gujarat,pincodes,382415,2022,4,185450
gujarat,pincodes,385535,2022,4,173196
gujarat,pincodes,382345,2022,4,172424
gujarat,districts,ahmadabad,2023,1,4734630
gujarat,districts,surat,2023,1,3919829
gujarat,districts,vadodara,2023,1,1658232
gujarat,districts,rajkot,2023,1,1079736
gujarat,districts,banas kantha,2023,1,985280
gujarat,districts,gandhinagar,2023,1,968586
gujarat,districts,bharuch,2023,1,881508
gujarat,districts,kachchh,2023,1,817441
gujarat,districts,mahesana,2023,1,798353
gujarat,districts,valsad,2023,1,786811
gujarat,pincodes,395006,2023,1,468935
gujarat,pincodes,394210,2023,1,324796
gujarat,pincodes,395010,2023,1,319666
gujarat,pincodes,395004,2023,1,231760
gujarat,pincodes,395003,2023,1,229820
gujarat,pincodes,382350,2023,1,224592
gujarat,pincodes,396191,2023,1,209998
gujarat,pincodes,382415,2023,1,193969
gujarat,pincodes,385535,2023,1,181611
gujarat,pincodes,382345,2023,1,180196
gujarat,districts,ahmadabad,2023,2,4913610
gujarat,districts,surat,2023,2,4076929
gujarat,districts,vadodara,2023,2,1721431
gujarat,districts,rajkot,2023,2,1123115
gujarat,districts,banas kantha,2023,2,1030499
gujarat,districts,gandhinagar,2023,2,1005603
gujarat,districts,bharuch,2023,2,917746
gujarat,districts,kachchh,2023,2,853047
gujarat,districts,mahesana,2023,2,831177
gujarat,districts,valsad,2023,2,818831
gujarat,pincodes,395006,2023,2,487460
gujarat,pincodes,394210,2023,2,338493
gujarat,pincodes,395010,2023,2,332086
gujarat,pincodes,395004,2023,2,240529
gujarat,pincodes,395003,2023,2,238544
gujarat,pincodes,382350,2023,2,232887
gujarat,pincodes,396191,2023,2,218210
gujarat,pincodes,382415,2023,2,201581
gujarat,pincodes,385535,2023,2,189519
gujarat,pincodes,382345,2023,2,187051
gujarat,districts,ahmadabad,2023,3,5105557
gujarat,districts,surat,2023,3,4238878
gujarat,districts,vadodara,2023,3,1789238
gujarat,districts,rajkot,2023,3,1167848
gujarat,districts,banas kantha,2023,3,1074757
gujarat,districts,gandhinagar,2023,3,1044993
gujarat,districts,bharuch,2023,3,955541
gujarat,districts,kachchh,2023,3,888857
gujarat,districts,mahesana,2023,3,864845
gujarat,districts,valsad,2023,3,852301
gujarat,pincodes,395006,2023,3,506393
gujarat,pincodes,394210,2023,3,352544
gujarat,pincodes,395010,2023,3,344989
gujarat,pincodes,395004,2023,3,249980
gujarat,pincodes,395003,2023,3,247906
gujarat,pincodes,382350,2023,3,241927
gujarat,pincodes,396191,2023,3,226937
gujarat,pincodes,382415,2023,3,209511
gujarat,pincodes,385535,2023,3,197500
gujarat,pincodes,382345,2023,3,194466
gujarat,districts,ahmadabad,2023,4,5282400
gujarat,districts,surat,2023,4,4396038
gujarat,districts,vadodara,2023,4,1851909
gujarat,districts,rajkot,2023,4,1210023
gujarat,districts,banas kantha,2023,4,1116214
gujarat,districts,gandhinagar,2023,4,1080850
gujarat,districts,bharuch,2023,4,991279
gujarat,districts,kachchh,2023,4,922553
gujarat,districts,mahesana,2023,4,895934
gujarat,districts,valsad,2023,4,883746
gujarat,pincodes,395006,2023,4,524949
gujarat,pincodes,394210,2023,4,366153
gujarat,pincodes,395010,2023,4,357734
gujarat,pincodes,395004,2023,4,259097
gujarat,pincodes,395003,2023,4,256903
gujarat,pincodes,382350,2023,4,250285
gujarat,pincodes,396191,2023,4,235193
gujarat,pincodes,382415,2023,4,216982
gujarat,pincodes,385535,2023,4,204941
gujarat,pincodes,382345,2023,4,201290
gujarat,districts,ahmadabad,2024,1,5485010
gujarat,districts,surat,2024,1,4569769
gujarat,districts,vadodara,2024,1,1923948
gujarat,districts,rajkot,2024,1,1258350
gujarat,districts,banas kantha,2024,1,1165004
gujarat,districts,gandhinagar,2024,1,1122367
gujarat,districts,bharuch,2024,1,1032496
gujarat,districts,kachchh,2024,1,962243
gujarat,districts,mahesana,2024,1,931768
gujarat,districts,valsad,2024,1,919660
gujarat,pincodes,395006,2024,1,545048
gujarat,pincodes,394210,2024,1,381175
gujarat,pincodes,395010,2024,1,371485
gujarat,pincodes,395004,2024,1,269061
gujarat,pincodes,395003,2024,1,266807
gujarat,pincodes,382350,2024,1,259674
gujarat,pincodes,396191,2024,1,244687
gujarat,pincodes,382415,2024,1,225294
gujarat,pincodes,385535,2024,1,213487
gujarat,pincodes,382345,2024,1,208970
gujarat,districts,ahmadabad,2024,2,5693015
gujarat,districts,surat,2024,2,4747919
gujarat,districts,vadodara,2024,2,1996837
gujarat,districts,rajkot,2024,2,1306577
gujarat,districts,banas kantha,2024,2,1210784
gujarat,districts,gandhinagar,2024,2,1164291
gujarat,districts,bharuch,2024,2,1072930
gujarat,districts,kachchh,2024,2,999285
gujarat,districts,mahesana,2024,2,967060
gujarat,districts,valsad,2024,2,955703
gujarat,pincodes,395006,2024,2,566141
gujarat,pincodes,394210,2024,2,396571
gujarat,pincodes,395010,2024,2,385846
gujarat,pincodes,395004,2024,2,279365
gujarat,pincodes,395003,2024,2,277301
gujarat,pincodes,382350,2024,2,269520
gujarat,pincodes,396191,2024,2,254170
gujarat,pincodes,382415,2024,2,234088
gujarat,pincodes,385535,2024,2,221728
gujarat,pincodes,382345,2024,2,216912
gujarat,districts,ahmedabad,2024,3,5580316
gujarat,districts,surat,2024,3,4957655
gujarat,districts,vadodara,2024,3,1840568
gujarat,districts,rajkot,2024,3,1464200
gujarat,districts,banaskantha,2024,3,1368759
gujarat,districts,gandhinagar,2024,3,1231807
gujarat,districts,kachchh,2024,3,1163061
gujarat,districts,bharuch,2024,3,1024612
gujarat,districts,valsad,2024,3,992156
gujarat,districts,mahesana,2024,3,954366
gujarat,pincodes,395006,2024,3,487106
gujarat,pincodes,394210,2024,3,455341
gujarat,pincodes,395010,2024,3,370335
gujarat,pincodes,394230,2024,3,261921
gujarat,pincodes,395004,2024,3,256567
gujarat,pincodes,380001,2024,3,233611
gujarat,pincodes,382330,2024,3,233501
gujarat,pincodes,385535,2024,3,229745
gujarat,pincodes,395002,2024,3,223899
gujarat,pincodes,395003,2024,3,223701
gujarat,districts,ahmedabad,2024,4,5702922
gujarat,districts,surat,2024,4,5048172
gujarat,districts,vadodara,2024,4,1888611
gujarat,districts,rajkot,2024,4,1505556
gujarat,districts,banaskantha,2024,4,1417046
gujarat,districts,gandhinagar,2024,4,1260236
gujarat,districts,kachchh,2024,4,1194949
gujarat,districts,bharuch,2024,4,1050539
gujarat,districts,valsad,2024,4,1018017
gujarat,districts,mahesana,2024,4,981097
gujarat,pincodes,395006,2024,4,491725
gujarat,pincodes,394210,2024,4,463791
gujarat,pincodes,395010,2024,4,376223
gujarat,pincodes,394230,2024,4,268765
gujarat,pincodes,395004,2024,4,259784
gujarat,pincodes,380001,2024,4,239497
gujarat,pincodes,382330,2024,4,238171
gujarat,pincodes,385535,2024,4,237595
gujarat,pincodes,395002,2024,4,228662
gujarat,pincodes,395003,2024,4,226399
haryana,districts,gurugram,2018,1,474081
haryana,districts,faridabad,2018,1,231504
haryana,districts,hisar,2018,1,113872
haryana,districts,rewari,2018,1,85350
haryana,districts,sonipat,2018,1,79638
haryana,districts,panipat,2018,1,74739
haryana,districts,karnal,2018,1,73612
haryana,districts,sirsa,2018,1,70800
haryana,districts,rohtak,2018,1,62452
haryana,districts,bhiwani,2018,1,57585
haryana,pincodes,122001,2018,1,82656
haryana,pincodes,121004,2018,1,52178
haryana,pincodes,121003,2018,1,48088
haryana,pincodes,122002,2018,1,42709
haryana,pincodes,122006,2018,1,42454
haryana,pincodes,121001,2018,1,42239
haryana,pincodes,124001,2018,1,36966
haryana,pincodes,123401,2018,1,34462
haryana,pincodes,122051,2018,1,33437
haryana,pincodes,132001,2018,1,31575
haryana,districts,gurugram,2018,2,621718
haryana,districts,faridabad,2018,2,306358
haryana,districts,hisar,2018,2,147599
haryana,districts,rewari,2018,2,113056
haryana,districts,sonipat,2018,2,106837
haryana,districts,panipat,2018,2,101243
haryana,districts,karnal,2018,2,98276
haryana,districts,sirsa,2018,2,91908
haryana,districts,rohtak,2018,2,82822
haryana,districts,bhiwani,2018,2,75485
haryana,pincodes,122001,2018,2,107275
haryana,pincodes,121004,2018,2,69412
haryana,pincodes,121003,2018,2,63458
haryana,pincodes,121001,2018,2,56154
haryana,pincodes,122002,2018,2,55528
haryana,pincodes,122006,2018,2,54489
haryana,pincodes,124001,2018,2,48721
haryana,pincodes,123401,2018,2,44946
haryana,pincodes,122051,2018,2,44764
haryana,pincodes,132001,2018,2,41673
haryana,districts,gurugram,2018,3,767369
haryana,districts,faridabad,2018,3,383316
haryana,districts,hisar,2018,3,176380
haryana,districts,rewari,2018,3,138368
haryana,districts,sonipat,2018,3,132705
haryana,districts,panipat,2018,3,124290
haryana,districts,karnal,2018,3,121471
haryana,districts,sirsa,2018,3,109165
haryana,districts,rohtak,2018,3,101649
haryana,districts,ambala,2018,3,92472
haryana,pincodes,122001,2018,3,130847
